#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-03-31 00:00:00+00:00 2017-06-02 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
LGA,2017-04-03 16:00,M,M,M,170.00,6.00,M,30.09,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031600Z AUTO 17006KT 10SM CLR A3009 RMK MADISHF
LGA,2017-04-03 16:05,M,M,M,170.00,10.00,M,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031605Z AUTO 17010KT 10SM CLR A3008 RMK MADISHF
LGA,2017-04-03 16:10,M,M,M,180.00,7.00,M,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031610Z AUTO 18007KT 10SM CLR A3008 RMK MADISHF
LGA,2017-04-03 16:15,M,M,M,160.00,9.00,M,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031615Z AUTO 16009KT 10SM CLR A3008 RMK MADISHF
LGA,2017-04-03 16:20,M,M,M,170.00,9.00,M,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031620Z AUTO 17009KT 10SM CLR A3008 RMK MADISHF
LGA,2017-04-03 16:25,M,M,M,180.00,6.00,M,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031625Z AUTO 18006KT 10SM CLR A3007 RMK MADISHF
LGA,2017-04-03 16:30,M,M,M,190.00,10.00,M,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031630Z AUTO 19010KT 10SM CLR A3008 RMK MADISHF
LGA,2017-04-03 16:35,M,M,M,180.00,9.00,M,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031635Z AUTO 18009KT 10SM CLR A3007 RMK MADISHF
LGA,2017-04-03 16:40,M,M,M,160.00,11.00,M,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031640Z AUTO 16011KT 10SM CLR A3007 RMK MADISHF
LGA,2017-04-03 16:45,M,M,M,170.00,10.00,M,30.07,M,10.00,M,M,M,M,M,M,M,M,M,M,KLGA 031645Z AUTO 17010KT 10SM A3007 RMK MADISHF
LGA,2017-04-03 16:50,M,M,M,170.00,11.00,M,30.07,M,10.00,M,M,M,M,M,M,M,M,M,M,KLGA 031650Z AUTO 17011KT 10SM A3007 RMK MADISHF
LGA,2017-04-03 16:51,62.10,32.00,32.13,180.00,11.00,0.00,30.07,1018.20,10.00,M,FEW,BKN,M,M,13000.00,25000.00,M,M,M,KLGA 031651Z 18011KT 10SM FEW130 BKN250 17/00 A3007 RMK AO2 SLP182 T01670000
LGA,2017-04-03 16:55,M,M,M,170.00,11.00,M,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031655Z AUTO 17011KT 10SM CLR A3007 RMK MADISHF
LGA,2017-04-03 17:00,M,M,M,180.00,11.00,M,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031700Z AUTO 18011KT 10SM CLR A3007 RMK MADISHF
LGA,2017-04-03 17:05,M,M,M,180.00,11.00,M,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031705Z AUTO 18011KT 10SM CLR A3007 RMK MADISHF
LGA,2017-04-03 17:10,M,M,M,170.00,13.00,M,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031710Z AUTO 17013KT 10SM CLR A3007 RMK MADISHF
LGA,2017-04-03 17:15,M,M,M,170.00,11.00,M,30.06,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,KLGA 031715Z AUTO 17011G16KT 10SM CLR A3006 RMK MADISHF
LGA,2017-04-03 17:20,M,M,M,180.00,10.00,M,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031720Z AUTO 18010KT 10SM CLR A3007 RMK MADISHF
LGA,2017-04-03 17:25,M,M,M,160.00,14.00,M,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031725Z AUTO 16014KT 10SM CLR A3007 RMK MADISHF
LGA,2017-04-03 17:30,M,M,M,170.00,13.00,M,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031730Z AUTO 17013KT 10SM CLR A3007 RMK MADISHF
LGA,2017-04-03 17:35,M,M,M,180.00,13.00,M,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031735Z AUTO 18013KT 10SM CLR A3006 RMK MADISHF
LGA,2017-04-03 17:40,M,M,M,180.00,13.00,M,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031740Z AUTO 18013KT 10SM CLR A3006 RMK MADISHF
LGA,2017-04-03 17:45,M,M,M,170.00,12.00,M,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031745Z AUTO 17012KT 10SM CLR A3006 RMK MADISHF
LGA,2017-04-03 17:50,M,M,M,180.00,14.00,M,30.06,M,10.00,M,M,M,M,M,M,M,M,M,M,KLGA 031750Z AUTO 18014KT 10SM A3006 RMK MADISHF
LGA,2017-04-03 17:51,61.00,30.00,30.80,180.00,13.00,0.00,30.06,1017.70,10.00,17.00,FEW,BKN,M,M,14000.00,25000.00,M,M,M,KLGA 031751Z 18013G17KT 10SM FEW140 BKN250 16/M01 A3006 RMK AO2 SLP177 T01611011 10172 20111 56017
LGA,2017-04-03 17:55,M,M,M,180.00,12.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031755Z AUTO 18012KT 10SM CLR A3005 RMK MADISHF
LGA,2017-04-03 18:00,M,M,M,180.00,11.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031800Z AUTO 18011KT 10SM CLR A3005 RMK MADISHF
LGA,2017-04-03 18:05,M,M,M,M,M,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031805Z AUTO /////KT 10SM CLR A3005 RMK MADISHF
LGA,2017-04-03 18:10,M,M,M,160.00,13.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031810Z AUTO 16013KT 10SM CLR A3005 RMK MADISHF
LGA,2017-04-03 18:15,M,M,M,150.00,14.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031815Z AUTO 15014KT 10SM CLR A3005 RMK MADISHF
LGA,2017-04-03 18:20,M,M,M,160.00,13.00,M,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031820Z AUTO 16013KT 10SM CLR A3004 RMK MADISHF
LGA,2017-04-03 18:25,M,M,M,150.00,15.00,M,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031825Z AUTO 15015KT 10SM CLR A3004 RMK MADISHF
LGA,2017-04-03 18:30,M,M,M,160.00,15.00,M,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031830Z AUTO 16015KT 10SM CLR A3004 RMK MADISHF
LGA,2017-04-03 18:35,M,M,M,160.00,15.00,M,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031835Z AUTO 16015KT 10SM CLR A3004 RMK MADISHF
LGA,2017-04-03 18:40,M,M,M,170.00,12.00,M,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031840Z AUTO 17012KT 10SM CLR A3004 RMK MADISHF
LGA,2017-04-03 18:45,M,M,M,170.00,17.00,M,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031845Z AUTO 17017KT 10SM CLR A3003 RMK MADISHF
LGA,2017-04-03 18:50,M,M,M,170.00,16.00,M,30.03,M,10.00,M,M,M,M,M,M,M,M,M,M,KLGA 031850Z AUTO 17016KT 10SM A3003 RMK MADISHF
LGA,2017-04-03 18:51,61.00,28.90,29.45,170.00,16.00,0.00,30.03,1016.90,10.00,M,FEW,BKN,M,M,14000.00,25000.00,M,M,M,KLGA 031851Z 17016KT 10SM FEW140 BKN250 16/M02 A3003 RMK AO2 SLP169 T01611017
LGA,2017-04-03 18:55,M,M,M,170.00,14.00,M,30.03,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,KLGA 031855Z AUTO 17014G19KT 10SM CLR A3003 RMK MADISHF
LGA,2017-04-03 19:00,M,M,M,160.00,15.00,M,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031900Z AUTO 16015KT 10SM CLR A3002 RMK MADISHF
LGA,2017-04-03 19:05,M,M,M,170.00,14.00,M,30.02,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,KLGA 031905Z AUTO 17014G19KT 10SM CLR A3002 RMK MADISHF
LGA,2017-04-03 19:10,M,M,M,170.00,13.00,M,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031910Z AUTO 17013KT 10SM CLR A3002 RMK MADISHF
LGA,2017-04-03 19:15,M,M,M,150.00,13.00,M,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031915Z AUTO 15013KT 10SM CLR A3002 RMK MADISHF
LGA,2017-04-03 19:20,M,M,M,170.00,14.00,M,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031920Z AUTO 17014KT 10SM CLR A3002 RMK MADISHF
LGA,2017-04-03 19:25,M,M,M,170.00,15.00,M,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031925Z AUTO 17015KT 10SM CLR A3001 RMK MADISHF
LGA,2017-04-03 19:30,M,M,M,M,M,M,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031930Z AUTO /////KT 10SM CLR A3001 RMK MADISHF
LGA,2017-04-03 19:35,M,M,M,160.00,13.00,M,30.01,M,10.00,18.00,CLR,M,M,M,M,M,M,M,M,KLGA 031935Z AUTO 16013G18KT 10SM CLR A3001 RMK MADISHF
LGA,2017-04-03 19:40,M,M,M,170.00,14.00,M,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031940Z AUTO 17014KT 10SM CLR A3001 RMK MADISHF
LGA,2017-04-03 19:45,M,M,M,160.00,14.00,M,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031945Z AUTO 16014KT 10SM CLR A3001 RMK MADISHF
LGA,2017-04-03 19:50,M,M,M,160.00,13.00,M,30.01,M,10.00,M,M,M,M,M,M,M,M,M,M,KLGA 031950Z AUTO 16013KT 10SM A3001 RMK MADISHF
LGA,2017-04-03 19:51,61.00,30.00,30.80,160.00,14.00,0.00,30.01,1016.20,10.00,M,FEW,BKN,M,M,14000.00,25000.00,M,M,M,KLGA 031951Z 16014KT 10SM FEW140 BKN250 16/M01 A3001 RMK AO2 SLP162 T01611011
LGA,2017-04-03 19:55,M,M,M,170.00,13.00,M,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 031955Z AUTO 17013KT 10SM CLR A3001 RMK MADISHF
LGA,2017-04-03 20:00,M,M,M,150.00,13.00,M,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 032000Z AUTO 15013KT 10SM CLR A3000 RMK MADISHF
LGA,2017-04-03 20:05,M,M,M,140.00,12.00,M,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 032005Z AUTO 14012KT 10SM CLR A3000 RMK MADISHF
LGA,2017-04-03 20:10,M,M,M,140.00,10.00,M,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 032010Z AUTO 14010KT 10SM CLR A3000 RMK MADISHF
LGA,2017-04-03 20:15,M,M,M,140.00,13.00,M,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 032015Z AUTO 14013KT 10SM CLR A3000 RMK MADISHF
LGA,2017-04-03 20:20,M,M,M,M,M,M,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 032020Z AUTO /////KT 10SM CLR A2999 RMK MADISHF
LGA,2017-04-03 20:25,M,M,M,150.00,14.00,M,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 032025Z AUTO 15014KT 10SM CLR A2999 RMK MADISHF
LGA,2017-04-03 20:35,M,M,M,150.00,12.00,M,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 032035Z AUTO 15012KT 10SM CLR A2999 RMK MADISHF
LGA,2017-04-03 20:40,M,M,M,180.00,13.00,M,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 032040Z AUTO 18013KT 10SM CLR A2999 RMK MADISHF
LGA,2017-04-03 20:45,M,M,M,170.00,11.00,M,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 032045Z AUTO 17011KT 10SM CLR A2999 RMK MADISHF
LGA,2017-04-03 20:50,M,M,M,160.00,15.00,M,29.99,M,10.00,M,FEW,M,M,M,5000.00,M,M,M,M,KLGA 032050Z AUTO 16015KT 10SM FEW050 A2999 RMK MADISHF
LGA,2017-04-03 20:51,59.00,36.00,42.08,160.00,14.00,0.00,29.99,1015.30,10.00,17.00,FEW,SCT,BKN,M,5000.00,20000.00,25000.00,M,M,KLGA 032051Z 16014G17KT 10SM FEW050 SCT200 BKN250 15/02 A2999 RMK AO2 SLP153 T01500022 56024
LGA,2017-04-03 20:55,M,M,M,170.00,13.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 032055Z AUTO 17013KT 10SM CLR A2998 RMK MADISHF
LGA,2017-04-03 21:00,M,M,M,170.00,13.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 032100Z AUTO 17013KT 10SM CLR A2998 RMK MADISHF
LGA,2017-04-03 21:05,M,M,M,150.00,12.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 032105Z AUTO 15012KT 10SM CLR A2998 RMK MADISHF
LGA,2017-04-03 21:10,M,M,M,150.00,13.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 032110Z AUTO 15013KT 10SM CLR A2998 RMK MADISHF
LGA,2017-04-03 21:15,M,M,M,170.00,12.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 032115Z AUTO 17012KT 10SM CLR A2998 RMK MADISHF
LGA,2017-04-03 21:20,M,M,M,170.00,12.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 032120Z AUTO 17012KT 10SM CLR A2998 RMK MADISHF
LGA,2017-04-03 21:25,M,M,M,170.00,12.00,M,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 032125Z AUTO 17012KT 10SM CLR A2997 RMK MADISHF
LGA,2017-04-03 21:30,M,M,M,150.00,14.00,M,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 032130Z AUTO 15014KT 10SM CLR A2997 RMK MADISHF
LGA,2017-04-03 21:35,M,M,M,160.00,15.00,M,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 032135Z AUTO 16015KT 10SM CLR A2997 RMK MADISHF
LGA,2017-04-03 21:40,M,M,M,170.00,12.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 032140Z AUTO 17012KT 10SM CLR A2998 RMK MADISHF
LGA,2017-04-03 21:45,M,M,M,150.00,13.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 032145Z AUTO 15013KT 10SM CLR A2998 RMK MADISHF
LGA,2017-04-03 21:50,M,M,M,150.00,11.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KLGA 032150Z AUTO 15011KT 10SM CLR A2998 RMK MADISHF
LGA,2017-04-03 21:51,57.00,35.10,43.63,150.00,11.00,0.00,29.98,1015.30,10.00,M,FEW,SCT,BKN,M,8000.00,20000.00,25000.00,M,M,KLGA 032151Z 15011KT 10SM FEW080 SCT200 BKN250 14/02 A2998 RMK AO2 SLP153 T01390017
LGA,2017-04-03 21:55,M,M,M,160.00,15.00,M,29.99,M,10.00,20.00,FEW,M,M,M,7000.00,M,M,M,M,KLGA 032155Z AUTO 16015G20KT 10SM FEW070 A2999 RMK MADISHF
LGA,2017-04-03 22:00,M,M,M,160.00,14.00,M,29.98,M,10.00,M,FEW,M,M,M,6500.00,M,M,M,M,KLGA 032200Z AUTO 16014KT 10SM FEW065 A2998 RMK MADISHF
LGA,2017-04-03 22:05,M,M,M,150.00,13.00,M,29.98,M,10.00,M,SCT,M,M,M,6000.00,M,M,M,M,KLGA 032205Z AUTO 15013KT 10SM SCT060 A2998 RMK MADISHF
LGA,2017-04-03 22:10,M,M,M,150.00,11.00,M,29.98,M,10.00,M,SCT,M,M,M,6500.00,M,M,M,M,KLGA 032210Z AUTO 15011KT 10SM SCT065 A2998 RMK MADISHF
LGA,2017-04-03 22:15,M,M,M,160.00,12.00,M,29.98,M,10.00,M,BKN,M,M,M,6500.00,M,M,M,M,KLGA 032215Z AUTO 16012KT 10SM BKN065 A2998 RMK MADISHF
LGA,2017-04-03 22:20,M,M,M,160.00,13.00,M,29.97,M,10.00,M,BKN,M,M,M,6500.00,M,M,M,M,KLGA 032220Z AUTO 16013KT 10SM BKN065 A2997 RMK MADISHF
LGA,2017-04-03 22:25,M,M,M,160.00,11.00,M,29.98,M,10.00,M,BKN,M,M,M,6000.00,M,M,M,M,KLGA 032225Z AUTO 16011KT 10SM BKN060 A2998 RMK MADISHF
LGA,2017-04-03 22:30,M,M,M,160.00,12.00,M,29.98,M,10.00,M,BKN,M,M,M,6500.00,M,M,M,M,KLGA 032230Z AUTO 16012KT 10SM BKN065 A2998 RMK MADISHF
LGA,2017-04-03 22:35,M,M,M,160.00,12.00,M,29.97,M,10.00,M,BKN,M,M,M,6500.00,M,M,M,M,KLGA 032235Z AUTO 16012KT 10SM BKN065 A2997 RMK MADISHF
LGA,2017-04-03 22:40,M,M,M,150.00,12.00,M,29.97,M,10.00,18.00,BKN,M,M,M,6500.00,M,M,M,M,KLGA 032240Z AUTO 15012G18KT 10SM BKN065 A2997 RMK MADISHF
LGA,2017-04-03 22:45,M,M,M,150.00,10.00,M,29.97,M,10.00,M,BKN,M,M,M,6500.00,M,M,M,M,KLGA 032245Z AUTO 15010KT 10SM BKN065 A2997 RMK MADISHF
LGA,2017-04-03 22:50,M,M,M,160.00,11.00,M,29.97,M,10.00,M,BKN,M,M,M,6500.00,M,M,M,M,KLGA 032250Z AUTO 16011KT 10SM BKN065 A2997 RMK MADISHF
LGA,2017-04-03 22:51,55.00,35.10,46.91,160.00,11.00,0.00,29.97,1014.90,10.00,M,BKN,BKN,OVC,M,6500.00,16000.00,25000.00,M,M,KLGA 032251Z 16011KT 10SM BKN065 BKN160 OVC250 13/02 A2997 RMK AO2 SLP149 T01280017
LGA,2017-04-03 22:55,M,M,M,150.00,11.00,M,29.97,M,10.00,M,BKN,M,M,M,6500.00,M,M,M,M,KLGA 032255Z AUTO 15011KT 10SM BKN065 A2997 RMK MADISHF
LGA,2017-04-03 23:00,M,M,M,160.00,11.00,M,29.97,M,10.00,M,SCT,M,M,M,6500.00,M,M,M,M,KLGA 032300Z AUTO 16011KT 10SM SCT065 A2997 RMK MADISHF
LGA,2017-04-03 23:05,M,M,M,160.00,11.00,M,29.97,M,10.00,M,SCT,M,M,M,6500.00,M,M,M,M,KLGA 032305Z AUTO 16011KT 10SM SCT065 A2997 RMK MADISHF
LGA,2017-04-03 23:10,M,M,M,150.00,10.00,M,29.97,M,10.00,M,BKN,M,M,M,6000.00,M,M,M,M,KLGA 032310Z AUTO 15010KT 10SM BKN060 A2997 RMK MADISHF
LGA,2017-04-03 23:15,M,M,M,160.00,12.00,M,29.96,M,10.00,17.00,BKN,M,M,M,6000.00,M,M,M,M,KLGA 032315Z AUTO 16012G17KT 10SM BKN060 A2996 RMK MADISHF
LGA,2017-04-03 23:20,M,M,M,150.00,13.00,M,29.96,M,10.00,M,BKN,M,M,M,6000.00,M,M,M,M,KLGA 032320Z AUTO 15013KT 10SM BKN060 A2996 RMK MADISHF
LGA,2017-04-03 23:25,M,M,M,160.00,12.00,M,29.96,M,10.00,M,BKN,M,M,M,5500.00,M,M,M,M,KLGA 032325Z AUTO 16012KT 10SM BKN055 A2996 RMK MADISHF
LGA,2017-04-03 23:30,M,M,M,150.00,10.00,M,29.96,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,KLGA 032330Z AUTO 15010KT 10SM OVC055 A2996 RMK MADISHF
LGA,2017-04-03 23:35,M,M,M,150.00,13.00,M,29.96,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,KLGA 032335Z AUTO 15013KT 10SM OVC055 A2996 RMK MADISHF
LGA,2017-04-03 23:40,M,M,M,150.00,10.00,M,29.95,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,KLGA 032340Z AUTO 15010KT 10SM OVC055 A2995 RMK MADISHF
LGA,2017-04-03 23:45,M,M,M,150.00,8.00,M,29.95,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,KLGA 032345Z AUTO 15008KT 10SM OVC055 A2995 RMK MADISHF
LGA,2017-04-03 23:50,M,M,M,160.00,12.00,M,29.96,M,10.00,M,BKN,M,M,M,5500.00,M,M,M,M,KLGA 032350Z AUTO 16012KT 10SM BKN055 A2996 RMK MADISHF
LGA,2017-04-03 23:51,53.10,35.10,50.28,150.00,13.00,0.00,29.96,1014.40,10.00,17.00,BKN,BKN,OVC,M,5500.00,14000.00,25000.00,M,M,KLGA 032351Z 15013G17KT 10SM BKN055 BKN140 OVC250 12/02 A2996 RMK AO2 SLP144 T01170017 10167 20117 58009
LGA,2017-04-03 23:55,M,M,M,160.00,10.00,M,29.96,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,KLGA 032355Z AUTO 16010KT 10SM OVC055 A2996 RMK MADISHF
LGA,2017-04-04 00:00,M,M,M,170.00,12.00,M,29.96,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,KLGA 040000Z AUTO 17012KT 10SM OVC055 A2996 RMK MADISHF
LGA,2017-04-04 00:05,M,M,M,130.00,9.00,M,29.95,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,KLGA 040005Z AUTO 13009KT 10SM OVC055 A2995 RMK MADISHF
LGA,2017-04-04 00:10,M,M,M,150.00,8.00,M,29.95,M,10.00,M,BKN,M,M,M,5500.00,M,M,M,M,KLGA 040010Z AUTO 15008KT 10SM BKN055 A2995 RMK MADISHF
LGA,2017-04-04 00:15,M,M,M,160.00,10.00,M,29.95,M,10.00,M,BKN,BKN,M,M,5500.00,10000.00,M,M,M,KLGA 040015Z AUTO 16010KT 10SM BKN055 BKN100 A2995 RMK MADISHF
LGA,2017-04-04 00:20,M,M,M,160.00,7.00,M,29.95,M,10.00,M,BKN,BKN,BKN,M,5500.00,9000.00,11000.00,M,M,KLGA 040020Z AUTO 16007KT 10SM BKN055 BKN090 BKN110 A2995 RMK MADISHF
LGA,2017-04-04 00:25,M,M,M,170.00,11.00,M,29.95,M,10.00,16.00,BKN,BKN,OVC,M,6000.00,7500.00,11000.00,M,M,KLGA 040025Z AUTO 17011G16KT 10SM BKN060 BKN075 OVC110 A2995 RMK MADISHF
LGA,2017-04-04 00:30,M,M,M,180.00,10.00,M,29.96,M,10.00,M,BKN,BKN,BKN,M,6000.00,9000.00,11000.00,M,M,KLGA 040030Z AUTO 18010KT 10SM BKN060 BKN090 BKN110 A2996 RMK MADISHF
LGA,2017-04-04 00:35,M,M,M,170.00,8.00,M,29.96,M,10.00,M,BKN,BKN,BKN,M,6000.00,9000.00,11000.00,M,M,KLGA 040035Z AUTO 17008KT 10SM BKN060 BKN090 BKN110 A2996 RMK MADISHF
LGA,2017-04-04 00:40,M,M,M,170.00,12.00,M,29.95,M,10.00,M,BKN,BKN,OVC,M,6000.00,9000.00,11000.00,M,M,KLGA 040040Z AUTO 17012KT 10SM BKN060 BKN090 OVC110 A2995 RMK MADISHF
LGA,2017-04-04 00:45,M,M,M,170.00,11.00,M,29.95,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,KLGA 040045Z AUTO 17011KT 10SM OVC055 A2995 RMK MADISHF
LGA,2017-04-04 00:50,M,M,M,150.00,8.00,M,29.95,M,10.00,M,BKN,M,M,M,5500.00,M,M,M,M,KLGA 040050Z AUTO 15008KT 10SM BKN055 A2995 RMK MADISHF
LGA,2017-04-04 00:51,53.10,36.00,52.11,160.00,9.00,0.00,29.95,1014.10,10.00,M,BKN,OVC,M,M,5500.00,14000.00,M,M,M,KLGA 040051Z 16009KT 10SM BKN055 OVC140 12/02 A2995 RMK AO2 SLP141 T01170022
LGA,2017-04-04 00:55,M,M,M,160.00,10.00,M,29.95,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,KLGA 040055Z AUTO 16010KT 10SM OVC055 A2995 RMK MADISHF
LGA,2017-04-04 01:00,M,M,M,170.00,11.00,M,29.94,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,KLGA 040100Z AUTO 17011KT 10SM OVC055 A2994 RMK MADISHF
LGA,2017-04-04 01:05,M,M,M,170.00,11.00,M,29.94,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,KLGA 040105Z AUTO 17011KT 10SM OVC055 A2994 RMK MADISHF
LGA,2017-04-04 01:10,M,M,M,170.00,14.00,M,29.94,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,KLGA 040110Z AUTO 17014KT 10SM OVC055 A2994 RMK MADISHF
LGA,2017-04-04 01:15,M,M,M,170.00,14.00,M,29.94,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,KLGA 040115Z AUTO 17014KT 10SM OVC055 A2994 RMK MADISHF
LGA,2017-04-04 01:20,M,M,M,170.00,12.00,M,29.94,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,KLGA 040120Z AUTO 17012KT 10SM OVC055 A2994 RMK MADISHF
LGA,2017-04-04 01:25,M,M,M,160.00,10.00,M,29.94,M,10.00,M,BKN,OVC,M,M,5500.00,7000.00,M,M,M,KLGA 040125Z AUTO 16010KT 10SM BKN055 OVC070 A2994 RMK MADISHF
LGA,2017-04-04 01:30,M,M,M,170.00,12.00,M,29.94,M,10.00,M,BKN,OVC,M,M,5500.00,7000.00,M,M,M,KLGA 040130Z AUTO 17012KT 10SM BKN055 OVC070 A2994 RMK MADISHF
LGA,2017-04-04 01:35,M,M,M,170.00,11.00,M,29.94,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,KLGA 040135Z AUTO 17011KT 10SM OVC055 A2994 RMK MADISHF
LGA,2017-04-04 01:40,M,M,M,170.00,11.00,M,29.95,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,KLGA 040140Z AUTO 17011KT 10SM OVC055 A2995 RMK MADISHF
LGA,2017-04-04 01:45,M,M,M,180.00,8.00,M,29.95,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,KLGA 040145Z AUTO 18008KT 10SM OVC055 A2995 RMK MADISHF
LGA,2017-04-04 01:50,M,M,M,170.00,8.00,M,29.94,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,KLGA 040150Z AUTO 17008KT 10SM OVC055 A2994 RMK MADISHF
LGA,2017-04-04 01:51,53.10,34.00,48.13,170.00,11.00,0.00,29.94,1014.00,10.00,M,BKN,OVC,M,M,5500.00,13000.00,M,M,M,KLGA 040151Z 17011KT 10SM BKN055 OVC130 12/01 A2994 RMK AO2 SLP140 T01170011
